Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-29 03:58:44,IMG_1195.mp4,powderblue-gainsboro,phanta,305.46pxx2
2025-04-29 03:58:45,IMG_1195.mp4,powderblue-lightblue,phanta,306.58pxx2
2025-04-29 03:58:45,IMG_1195.mp4,powderblue-lightblue,phanta,307.91pxx2
2025-04-29 03:58:45,IMG_1195.mp4,powderblue-lightblue,phanta,308.98pxx2
2025-04-29 03:58:45,IMG_1195.mp4,powderblue-lightblue,phanta,310.35pxx2
2025-04-29 03:58:45,IMG_1195.mp4,sandybrown-lightsalmon,Unknown,311.44pxx2
2025-04-29 03:58:45,IMG_1195.mp4,powderblue-paleturquoise,phanta,312.41pxx2
2025-04-29 03:58:45,IMG_1195.mp4,lightgray-powderblue,phanta,313.78pxx2
2025-04-29 03:58:46,IMG_1195.mp4,powderblue-paleturquoise,phanta,314.85pxx2
2025-04-29 03:58:46,IMG_1195.mp4,darkkhaki,Unknown,315.94pxx2
2025-04-29 03:58:46,IMG_1195.mp4,mistyrose-antiquewhite,Unknown,317.36pxx2
2025-04-29 03:58:46,IMG_1195.mp4,powderblue-lightblue,phanta,318.47pxx2
2025-04-29 03:58:46,IMG_1195.mp4,powderblue-lightblue,phanta,319.85pxx2
2025-04-29 03:58:46,IMG_1195.mp4,sandybrown-lightsalmon,Unknown,320.94pxx2
2025-04-29 03:58:47,IMG_1195.mp4,powderblue-lightblue,phanta,322.09pxx2
2025-04-29 03:58:47,IMG_1195.mp4,darkkhaki,Unknown,323.17pxx2
2025-04-29 03:58:47,IMG_1195.mp4,powderblue-lightblue,phanta,324.39pxx2
2025-04-29 03:58:48,IMG_1195.mp4,powderblue-lightblue,phanta,325.49pxx2
2025-04-29 03:58:48,IMG_1195.mp4,powderblue-lightblue,phanta,326.90pxx2
2025-04-29 03:58:48,IMG_1195.mp4,sandybrown-lightsalmon,Unknown,327.98pxx2
